Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Ohioans Defying Dewine’s Tyranny,,857304014771972,none,,,,4135,N/A,2020-09-05 17:14:53 EDT,2020-09-05,17:14:53,Photo,7,6,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/857304014771972/permalink/969412043561168,Kyle Rittenhouse is a hero!,https://www.facebook.com/104606541123170/photos/a.110815927168898/182179410032549/?type=3,,1/9 Gun,Sometimes Tactical,"Update from the Kyle Rittenhouse legal team.

""Kyle worked in Kenosha. Rifle was in Kenosha. He was at work that morning as a community lifeguard. Then stayed to clean up and only later was asked to help guard a business by a friend.
Statement by Rittenhouse’s legal team at Pierce Bainbridge, provided to the Gateway Pundit, they explain, among other things that “after Kyle finished his work that day as a community lifeguard in Kenosha, he wanted to help clean up some of the damage, so he and a friend went to the local public high school to remove graffiti by rioters.”
Additionally, the weapon Rittenhouse was using to protect himself and others never crossed state lines.
“Later in the day, they received information about a call for help from a local business owner, whose downtown Kenosha auto dealership was largely destroyed by mob violence,” the statement continues. “Business owner needed help to protect what he had left of his life’s work, including two nearby mechanic’s shops. Kyle and a friend armed themselves with rifles due to the deadly violence gripping Kenosha and many other American cities, and headed to the business premises. The weapons were in Wisconsin and never crossed state lines.”
When Rittenhouse arrived at the mechanics shop, he and others stood guard to prevent further destruction. Later that night, long after the 8 p.m. curfew had passed, the police began to disperse a group of rioters. His lawyer, John M. Pierce, explains that while dispersing the mob, they maneuvered a mass of individuals down the street towards the auto shops. Rittenhouse and the others were threatened and taunted, but he did not react. “His intent was not to incite violence, but simply to deter property damage and use his training to provide first aid to injured community members,” Pierce says.
After the situation seemed to be diffused, Rittenhouse became increasingly concerned about people who were injured at the gas station, so he went in that direction with his first aid kit. He helped those he could find who were injured, either by administering aid or directing them which way to go for help beyond what he could offer.
The statement says that by the final time that Rittenhouse returned to the gas station and “confirmed there were no more injured individuals who needed assistance, police had advanced their formation and blocked what would have been his path back to the mechanic’s shop. Kyle then complied with the police instructions not to go back there. Kyle returned to the gas station until he learned of a need to help protect the second mechanic’s shop further down the street where property destruction was imminent with no police were nearby.”
“As Kyle proceeded towards the second mechanic’s shop, he was accosted by multiple rioters who recognized that he had been attempting to protect a business the mob wanted to destroy. This outraged the rioters and created a mob now determined to hurt Kyle. They began chasing him down. Kyle attempted to get away, but he could not do so quickly enough. Upon the sound of a gunshot behind him, Kyle turned and was immediately faced with an attacker lunging towards him and reaching for his rifle. He reacted instantaneously and justifiably with his weapon to protect himself, firing and striking the attacker,” Pierce explains.
Additionally, Rittenhouse stopped to ensure care for his attacker, hardly sounds like someone who had went to the riot with intent to kill.
“Kyle stopped to ensure care for the wounded attacker but faced a growing mob gesturing towards him. He realized he needed to flee for his safety and his survival. Another attacker struck Kyle from behind as he fled down the street. Kyle turned as the mob pressed in on him and he fell to the ground,” his legal team says. “One attacker kicked Kyle on the ground while he was on the ground. Yet another bashed him over the head with a skateboard. Several rioters tried to disarm Kyle. In fear for his life and concerned the crowd would either continue to shoot at him or even use his own weapon against him, Kyle had no choice but to fire multiple rounds towards his immediate attackers, striking two, including one armed attacker. The rest of the mob began to disperse upon hearing the additional gunshots.”
Rittenhouse then attempted to turn himself in, but was told to keep moving. He went and turned himself in to his local police that evening.
“Kyle got up and continued down the street in the direction of police with his hands in the air. He attempted to contact multiple police officers, but they were more concerned with the wounded attackers. The police did not take Kyle into custody at that time, but instead they indicated he should keep moving,” the statement says. “He fully cooperated, both then and later that night when he turned himself in to the police in his hometown, Antioch, Illinois.”
The legal team says that “in a reactionary rush to appease the (truncated)",,,,7,-4.71
Ohioans Defying Dewine’s Tyranny,,857304014771972,none,,,,4135,N/A,2020-09-05 08:53:09 EDT,2020-09-05,08:53:09,Link,7,0,2,1,0,0,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/857304014771972/permalink/969102363592136,https://babylonbee.com/news/bible-scholars-now-believe-adam-and-eve-were-actually-asked-to-leave-garden-because-they-werent-wearing-masks,https://babylonbee.com/news/bible-scholars-now-believe-adam-and-eve-were-actually-asked-to-leave-garden-because-they-werent-wearing-masks,,,Bible Scholars Now Believe Adam And Eve Were Actually Asked To Leave Garden Because They Weren't Wearing Masks,"U.S.—Bible scholars now believe Adam and Eve were banished from the Garden of Eden because they refused to wear a mask, or really, any clothes at all.""It's pretty clear that the original sin was actually not putting a mask on in a public place like the Garden of Eden,"" said Dr. C...",,,,7,-3.71
#OpenCTNow,,607129126546690,none,,,,7223,N/A,2020-09-14 21:56:54 EDT,2020-09-14,21:56:54,Link,7,2,1,0,0,0,0,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/705495973376671,,https://bigleaguepolitics.com/big-brother-youtube-bans-video-of-top-white-house-covid-19-advisor-dispelling-hysteria-narrative/,,,BIG BROTHER: YouTube Bans Video of Top White House COVID-19 Advisor Dispelling Hysteria Narrative - Big League Politics,This is the manifestation of Orwell’s nightmare.,,,,7,-3.57
#OpenCTNow,,607129126546690,none,,,,7223,N/A,2020-09-14 21:25:29 EDT,2020-09-14,21:25:29,Photo,7,1,0,3,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/705481870044748,,https://www.facebook.com/theconfederatecross/photos/a.952946451413132/4410285082345901/?type=3,,"SON, RIGHT NOW NFL PLAYERS ARE ABOUT AS POPULAR AS YO AUNT ESTER AT A NUDIST CAMP!",The Confederate Cross,,,,,7,-5.29
#OpenCTNow,,607129126546690,none,,,,7217,N/A,2020-09-14 17:45:02 EDT,2020-09-14,17:45:02,Live Video Complete,7,0,6,0,0,0,0,0,1,0,share,No,0,4224,0,00:40:52,https://www.facebook.com/groups/607129126546690/permalink/705391433387125,This sounds like communism What do you think?.,https://www.facebook.com/FOX61News/videos/1354300561577904/,,,FOX61,Gov. Ned Lamont holds his daily briefing,,,,7,-0.46
#OpenCTNow,,607129126546690,none,,,,7219,N/A,2020-09-12 19:54:04 EDT,2020-09-12,19:54:04,Native Video,7,5,1,0,1,0,0,0,0,0,share,No,0,1868232,0,00:01:04,https://www.facebook.com/groups/607129126546690/permalink/704092376850364,,https://www.facebook.com/DonaldTrump/videos/686304535427345/,,,Donald J. Trump,ON MY WAY — SEE YOU SOON!,,,,7,-3.29
#OpenCTNow,,607129126546690,none,,,,7219,N/A,2020-09-12 06:57:24 EDT,2020-09-12,06:57:24,Photo,7,1,2,1,1,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/703627836896818,Yoko Ono 😂,https://www.facebook.com/photo.php?fbid=10218530270389806&set=gm.703627836896818&type=3,,,,,,,,7,-5.29
#OpenCTNow,,607129126546690,none,,,,7221,N/A,2020-09-08 22:43:38 EDT,2020-09-08,22:43:38,Video,7,3,2,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/701299087129693,,https://youtu.be/boQRmWvrvew,,,"NO MASK? NO PROBLEM! CA STORES CANNOT DENY ENTRY - The Healthy American, Peggy Hall",Join us here for more info and action tips: www.thehealthyamerican.org Thank you for supporting this channel: www.paypal.me/peggyhall California Civil Cade 5...,,,,7,-3.86
#OpenCTNow,,607129126546690,none,,,,7221,N/A,2020-09-08 21:26:19 EDT,2020-09-08,21:26:19,Link,7,5,0,0,0,0,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/701255317134070,And Lamont wants to keep us closed until there is a vaccine.,https://www.foxnews.com/health/astrazeneca-covid-19-vaccine-study-hold-adverse-uk,,,AstraZeneca COVID-19 vaccine study put on hold due to suspected adverse reaction in UK participant,"Pharmaceutical company AstraZeneca will put an experimental coronavirus vaccine study on hold in America after a participant in the United Kingdom faced a suspected serious adverse reaction, according to a report.",,,,7,-3.57
#OpenCTNow,,607129126546690,none,,,,7221,N/A,2020-09-08 15:57:52 EDT,2020-09-08,15:57:52,Status,7,5,0,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/701137913812477,"Any Cafe, Brewery or Restaurant owners in here that are needing musicians to play live music who are supportive of our freedom to not wear masks, privately message me. I have a group you will be interested in.",,,,,,,,,7,-5.86
#OpenCTNow,,607129126546690,none,,,,7221,N/A,2020-09-08 12:40:03 EDT,2020-09-08,12:40:03,Link,7,0,2,0,0,0,0,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/701026493823619,"this is a democrat hell bent on making your COUNTRY, AMERICA, a communist democrat run hell house. Is this what you really want? Vote out democrats and don't vote any new ones in!",http://ch7.io/cbf5_,,,This is a re-share of a post,What she is saying is that the Democratic party is the party of rioters. To her rioting is ok  If it is not to you then you know who to vote for.,,,,7,-3.57
#OpenCTNow,,607129126546690,none,,,,7221,N/A,2020-09-08 06:08:21 EDT,2020-09-08,06:08:21,Photo,7,1,3,2,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/700814777178124,This is just one BIG reason out of many reasons why Lamont should not of had his emergency powers extended!,https://www.facebook.com/photo.php?fbid=10106717400208009&set=p.10106717400208009&type=3,,,Victoria,"Deal Date: July 29, 2020
Deal Value: $121Million
Acquirer(s): BlackRock Inc; Connecticut Innovations Inc; Deerfield Management Company LP; Decheng Capital LLC; Oak HC/FT Partners LLC; Section 32; Moore Strategic Ventures, LLC; The Blackstone Group Inc
Target: Mount Sinai Genomics Inc (US)

Mount Sinai Genomics is Sema4, the two companies are one in the same. Sema4 (aka Mount Sinai Genomics) is the Covid-19 test lab that had caused Governor Lamont some bad press early on, given his wife's involvement with the lab. The $121Million dollar deal last month involved Connecticut money, which the Governor's wife and her partners will profit from. Sema4 aka Mount Sinai Genomics aka Sema4 Genomics are one company, a company that has received $9 Million+ Federal dollars for Covid testing, a company that is financially managed  by the First Lady's venture capital firm. 

The Governor's wife should not be investing in and/or acquiring Covid test companies in CT, and/or making multimillion dollar deals with Federal dollars. Connecticut Legislature, you should be investigating him, not rewriting Connecticut General Statute for him, and for his wife. Governor Lamont has a financial interest in Connecticut remaining closed. The longer we are closed, the longer testing remains a forefront, the longer his wife stands to profit. Tell us House Leaders, are you all a part of this?",,,,7,-5.29
#OpenCTNow,,607129126546690,none,,,,7221,N/A,2020-09-07 21:30:52 EDT,2020-09-07,21:30:52,Native Video,7,2,2,1,0,0,2,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/607129126546690/permalink/700592030533732,"I'm trying my hand at sound, hard to do from my phone.",https://www.facebook.com/groups/OpenCTNow/permalink/700592030533732/,,,,,,,,7,-3.29
#OpenCTNow,,607129126546690,none,,,,7217,N/A,2020-09-07 18:29:24 EDT,2020-09-07,18:29:24,YouTube,7,5,0,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/700514630541472,This is Fing EPIC ,https://www.youtube.com/watch?v=NnzPEyTpByU&feature=youtu.be&fbclid=IwAR08qOPtFe0BWWIspiCsSVydmb4V2QEYKkvP_gS5O4SAhnHDSDzbm5_V_sE,,,BLM Riot Turns Into MAGA YMCA Dance Party,"On AUG 22, 2020, a violent #BlackLivesMatter mob swarmed the Trump Unity Bridge in Beverly Hills. The Trump Unity Bridge responded to #BLM with a DANCE OFF t...",,,,7,-3.86
#OpenCTNow,,607129126546690,none,,,,7217,N/A,2020-09-06 08:25:47 EDT,2020-09-06,08:25:47,Photo,7,7,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/699513977308204,"On Friday I joined a handful of my colleagues from the House and Senate in sending this letter to the Governor, asking that he restore the representative government, authorized by our State Constitution. Tens of thousands of your tax dollars have already been spent on a new socially distant voting system. There is no reason for the legislature to continue to be shut out of the lawmaking process. #CTweCANdoBETTER",https://www.facebook.com/repfishbein/photos/a.195820524201880/1006633603120564/?type=3,,,State Representative Craig Fishbein,"On Friday I joined a handful of my colleagues from the House and Senate in sending this letter to the Governor, asking that he restore the representative government, authorized by our State Constitution. Tens of thousands of your tax dollars have already been spent on a new socially distant voting system. There is no reason for the legislature to continue to be shut out of the lawmaking process. #CTweCANdoBETTER",,,,7,-5.29
#OpenCTNow,,607129126546690,none,,,,7214,N/A,2020-09-04 19:36:33 EDT,2020-09-04,19:36:33,Link,7,1,3,2,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/698439154082353,"Listen and watch carefully as Trump responds to a question on Covid-19 vaccines at his press conference on Friday, 9/4/20.",https://www.c-span.org/video/?c4904842%2Fuser-clip-trump-vaccines,,,User Clip: Trump on Vaccines,"Listen and watch carefully as Trump responds to a question on Covid-19 vaccines at his press conference on Friday, 9/4/20.",,,,7,-3.57
#OpenCTNow,,607129126546690,none,,,,7215,N/A,2020-09-03 19:38:38 EDT,2020-09-03,19:38:38,Link,7,2,1,1,0,1,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/697745460818389,,https://www.courant.com/politics/government-watch/hc-pol-possible-illegal-unemployment-claims-by-state-workers-reported-20200715-7t4ou22sebh5xkriwdg267r53a-story.html,,,"Hundreds of state employees may have illegally filed unemployment claims for loss of part-time, side jobs, report to auditors says","Hundreds of state employees may have filed illegal unemployment compensation claims for their loss of part-time work with“non-state,” outside employers in recent months, the Connecticut Department of Labor has reported to the state Auditors of Public Accounts. ""I am notifying you of potenti...",,,,7,-3.57
#OpenCTNow,,607129126546690,none,,,,7215,N/A,2020-09-02 21:58:27 EDT,2020-09-02,21:58:27,Link,7,0,1,2,0,0,0,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/697105780882357,,https://freebeacon.com/2020-election/hunter-biden-holds-stake-in-chinese-company-sanctioned-for-human-rights-abuses/,,,Hunter Biden Holds Stake in Chinese Company Sanctioned for Human Rights Abuses,"Hunter Biden holds a stake in a Chinese surveillance company that is under U.S. sanctions for human rights violations, complicating his father Joe Biden’s campaign promise to crack down on American businesses with financial ties to China’s humanitarian abuses.",,,,7,-3.57
#OpenCTNow,,607129126546690,none,,,,7218,N/A,2020-09-02 21:05:16 EDT,2020-09-02,21:05:16,Photo,7,4,0,1,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/607129126546690/permalink/697079947551607,,https://www.facebook.com/photo.php?fbid=10163900132785237&set=gm.697079947551607&type=3,,,,,,,,7,-5.29
Open Oregon,,2882853491751153,none,,,,19023,N/A,2020-09-10 22:09:01 EDT,2020-09-10,22:09:01,Link,7,6,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2882853491751153/permalink/3295007893869042,"Join Now !! Alek is saying hello really quick, then training with Dominic will get started!",https://www.facebook.com/groups/starkb/permalink/972879913174041/,,,This is a re-share of a post,"Just a reminder of tonight's ZOOM training on the i360 phone dialer system with Dominic of Alex Skarlato's campaign.

TONIGHT - 7:00 PM - THURSDAY SEPTEMBER 10

SEE YOU THERE!!",,,,7,-21.71
ReopenVA,,254612305678875,none,,,,2695,N/A,2020-09-11 11:49:29 EDT,2020-09-11,11:49:29,Video,7,6,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/254612305678875/permalink/356767868796651,"Worth the half hour of your time, give it a watch ",https://youtu.be/8UvFhIFzaac,,,"Viral Issue Crucial Update Sept 8th: the Science, Logic and Data Explained!","The ultimate update on our viral issue, bar none - Sept 8th 2020 . Get educated guys and gals - or keep your head in the sand while your errant leaders destr...",,,,7,-8
